text,label,
WHAT	New PROPN	York PROPN	radio NOUN	personalty NOUN	was AUX	hired VERB	as SCONJ	a DET	judge NOUN	for ADP	American PROPN	Idol PROPN	in ADP	season NOUN	two NUM	but CCONJ	declined VERB,DIFFICULT
A DET	student NOUN	conducts VERB	an DET	investigation NOUN	In ADP	order NOUN	to PART	make VERB	a DET	valid ADJ	conclusion NOUN	she PRON	must VERB,EASY
WHAT	place NOUN	did AUX	the DET	game NOUN	take VERB	in ADP	Nintendo's PROPN	Official PART	list ADJ	of NOUN	100 ADP	Greatest NUM	Nintendo PROPN	Games PROPN	of PROPN	All ADP	Time DET,EASY
A DET	scientist NOUN	finds VERB	a DET	metamorphic ADJ	rock NOUN	formation NOUN	next ADJ	to ADP	a DET	magma PROPN	chamber NOUN	and CCONJ	determines VERB	that SCONJ	it PRON	was AUX	originally ADV	a DET	sedimentary ADJ	rock NOUN	formation NOUN	He PRON	concludes VERB	that SCONJ	the DET	temperature NOUN	of ADP	the DET	magma PROPN	chamber PROPN	caused VERB	the DET	rock NOUN	formation NOUN	to PART	become VERB	metamorphic ADJ	WHICH	is AUX	another DET	reliable ADJ	explanation NOUN	of ADP	HOW	the DET	rock NOUN	formation NOUN	was AUX	changed VERB,EASY
WHICH	people NOUN	would VERB	Mohammad's PROPN	critics PART	haven't NOUN	compared AUX	him PART	to VERB	at PRON	the ADP	time ADP,DIFFICULT
WHAT	did AUX	Chancellor SPACE	Wrighton PROPN	state PROPN	as NOUN	one SCONJ	of NUM	the ADP	reasons DET	for NOUN	hosting ADP	another VERB	debate DET	at NOUN	Washington ADP	University PROPN,EASY
WHEN	were AUX	audio ADJ	curves NOUN	described VERB	by ADP	Richard PROPN	Ehmer PROPN,DIFFICULT
WHO	often ADV	emphasises VERB	the DET	use NOUN	of ADP	anthropology NOUN	for ADP	the DET	benefit NOUN	of ADP	the DET	state NOUN,DIFFICULT
India's PROPN	Supreme PART	Court PROPN	has PROPN	ultimate AUX	power ADJ	to NOUN	determine PART	interpretations VERB	of NOUN	WHAT,EASY
WHAT	is AUX	the DET	English ADJ	name NOUN	of ADP	Sulami's PROPN	minor PART	work ADJ,EASY
The DET	Greece PROPN	Men's PROPN	water PART	polo NOUN	team NOUN	held NOUN	WHICH	world DET	ranking NOUN	in VERB	2005 ADP,DIFFICULT
Most ADJ	WHAT	in ADP	the DET	Amazon PROPN	have AUX	clearly ADV	defined VERB	boundaries NOUN,EASY
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	town NOUN	the DET	story NOUN	takes VERB	place NOUN	in ADP,EASY
The DET	Sun PROPN	is AUX	classified VERB	as SCONJ	a DET	star NOUN	WHICH	characteristic NOUN	identifies NOUN	the DET	Sun PROPN	as SCONJ	a DET	star NOUN,EASY
WHAT	are AUX	citizens NOUN	of ADP	the DET	United PROPN	States PROPN	not PART	free ADJ	to PART	embrace VERB	or CCONJ	reject VERB	as SCONJ	they PRON	choose VERB,EASY
WHICH	type NOUN	of ADP	storm NOUN	causes VERB	the DET	most ADJ	flooding NOUN	in ADP	areas NOUN	located VERB	near SCONJ	an DET	ocean NOUN	coastline NOUN,EASY
WHAT	was AUX	closed VERB	in ADP	order NOUN	to PART	film VERB	a DET	fight NOUN	sequence NOUN	using VERB	a DET	boat NOUN,EASY
WHEN	was AUX	the DET	city NOUN	given VERB	the DET	name NOUN	Nanjing PROPN,EASY
WHICH	year DET	was NOUN	used AUX	for VERB	estimates ADP	in NOUN	the ADP	2011 DET	report NUM,DIFFICULT
WHO	were AUX	contained VERB	in ADP	the DET	first ADJ	rank NOUN	of ADP	the DET	phalanx NOUN	formation NOUN,DIFFICULT
WHAT	two-word NUM	term PUNCT	does NOUN	Scotland NOUN	use AUX	to PROPN	describe VERB	their PART	technological VERB	universities DET,DIFFICULT
WHAT	program NOUN	does AUX	the DET	NSA PROPN	currently ADV	use VERB	to PART	monitor VERB	financial ADJ	activity NOUN,DIFFICULT
WHERE	was AUX	the DET	street NOUN	named VERB	after ADP	Tito PROPN	that DET	was AUX	found VERB	unconstitutional ADJ	located VERB,EASY
In ADP	a DET	genetics NOUN	investigation NOUN	students NOUN	used VERB	two NUM	red ADJ	straws NOUN	to PART	represent VERB	male ADJ	parent NOUN	DNA NOUN	They PRON	used VERB	two NUM	green ADJ	straws NOUN	to PART	represent VERB	female ADJ	parent NOUN	DNA NOUN	The DET	offspring NOUN	in ADP	this DET	activity NOUN	are AUX	best ADV	represented VERB	by ADP,DIFFICULT
WHO	were AUX	the DET	designers NOUN	of ADP	the DET	Virginia PROPN	State PROPN	Capitol PROPN,EASY
WHAT	did AUX	Kendals PROPN	change VERB	it's PRON	name AUX	to NOUN	in ADP	2005 ADP,EASY
The DET	first ADJ	satellite NOUN	launched VERB	into ADP	space NOUN	used VERB	WHAT	rocket NOUN,DIFFICULT
Four NUM	students NOUN	compared VERB	the DET	total ADJ	mass NOUN	of ADP	the DET	products NOUN	to ADP	the DET	total ADJ	mass NOUN	of ADP	the DET	reactants NOUN	after ADP	performing VERB	three NUM	trials NOUN	of ADP	the DET	same ADJ	chemical NOUN	reaction NOUN	Each DET	student NOUN	concluded VERB	that SCONJ	the DET	total ADJ	mass NOUN	of ADP	the DET	products NOUN	was AUX	slightly ADV	less ADJ	than SCONJ	the DET	total ADJ	mass NOUN	of ADP	the DET	reactants NOUN	Each DET	student NOUN	proposed VERB	a DET	different ADJ	explanation NOUN	as SCONJ	follows VERB	Student NOUN	1: NUM	The PUNCT	reaction DET	converted NOUN	some VERB	of DET	the ADP	reactant DET	mass ADJ	to NOUN	energy ADP	Student NOUN	2: NOUN	The NUM	chemical PUNCT	reaction DET	produced NOUN	a NOUN	gas VERB	that DET	escaped NOUN	Student DET	3: VERB	Some NOUN	of NUM	the PUNCT	mass DET	measurements ADP	were DET	made NOUN	with NOUN	insufficient AUX	precision VERB	Student ADP	4: ADJ	Heat NOUN	released NOUN	during NUM	the PUNCT	reaction NOUN	caused VERB	the ADP	volume DET	of NOUN	the VERB	products DET	to NOUN	increaseWhich ADP	students DET	offered NOUN	the ADP	most ADJ	reasonable NOUN	explanations VERB,DIFFICULT
China PROPN	and CCONJ	the DET	United PROPN	States PROPN	are AUX	larger ADJ	than SCONJ	Russia PROPN	and CCONJ	WHAT	other ADJ	country NOUN	in ADP	total ADJ	area NOUN,EASY
Name VERB	some DET	adverse ADJ	effects NOUN,EASY
A DET	person NOUN	named VERB	Leonardo PROPN	da PROPN	Vinci PROPN	studied VERB	many ADJ	things NOUN	including VERB	animals NOUN	geology NOUN	clouds NOUN	and CCONJ	flight VERB	His DET	study NOUN	of ADP	birds NOUN	helped VERB	him PRON	design VERB	the DET	first ADJ	parachute NOUN	Everything PRON	he PRON	saw VERB	made VERB	him PRON	ask VERB	HOW	and CCONJ	WHY	WHICH	human ADJ	quality NOUN	most ADV	likely ADV	made VERB	this DET	person NOUN	want VERB	to PART	study VERB	many ADJ	different ADJ	things NOUN,EASY
WHAT	was AUX	not PART	purchased VERB	by ADP	the DET	United PROPN	States PROPN	Electric PROPN	Light PROPN	Company PROPN,EASY
The DET	movement NOUN	of ADP	crustal ADJ	plates NOUN	results NOUN	from ADP	circulating VERB	currents NOUN	in ADP	material NOUN	beneath ADP	the DET	crust NOUN	of ADP	Earth PROPN	WHICH	best ADV	describes VERB	the DET	material NOUN	WHICH	moves VERB	the DET	crustal ADJ	plates NOUN,DIFFICULT
HOW	are AUX	waves NOUN	WHICH	are AUX	used VERB	in ADP	the DET	ways NOUN	discussed VERB	controlled VERB,DIFFICULT
WHAT	is AUX	the DET	name NOUN	for ADP	the DET	amount NOUN	of ADP	energy NOUN	transfered VERB	by ADP	a DET	wave NOUN	in ADP	a DET	given VERB	time NOUN,EASY
Scientists NOUN	find VERB	dinosaur NOUN	fossils NOUN	in ADP	the DET	bottom ADJ	rock NOUN	layers NOUN	of ADP	a DET	cliff NOUN	and CCONJ	mammal ADJ	fossils NOUN	in ADP	the DET	middle ADJ	rock NOUN	layer NOUN	of ADP	the DET	cliff NOUN	WHICH	could VERB	best ADV	be AUX	concluded VERB	from ADP	this DET	evidence NOUN,DIFFICULT
WHAT	is AUX	the DET	name NOUN	of ADP	Link's PROPN	enemy PART,EASY
Cell NOUN	membranes NOUN	allow VERB	some DET	molecules NOUN	to PART	move VERB	freely ADV	across ADP	the DET	membrane NOUN	while SCONJ	other ADJ	molecules NOUN	are AUX	restricted VERB	WHICH	term NOUN	best ADJ	describes VERB	this DET	capability NOUN	of ADP	a DET	cell NOUN	membrane NOUN,DIFFICULT
In ADP	WHAT	state NOUN	did AUX	barbarian ADJ	invaders NOUN	establish VERB	kingdoms NOUN,EASY
WHAT	does AUX	Switzerland PROPN	charge NOUN	for ADP	the DET	disposal NOUN	of ADP	in ADP	order NOUN	to PART	encourage VERB	recycling NOUN,EASY
Does AUX	a DET	low ADJ	ranking NOUN	on ADP	the DET	HDI PROPN	indicate VERB	shorter ADJ	or CCONJ	longer ADJ	life NOUN	expectancy NOUN,DIFFICULT
WHAT	place NOUN	held VERB	an DET	opening NOUN	show NOUN	for ADP	the DET	relay NOUN,DIFFICULT
Insects NOUN	show VERB	HOW	toxic ADJ	they PRON	are AUX	with ADP	WHAT	kind NOUN	of ADP	colors NOUN,DIFFICULT
WHAT	is AUX	the DET	French ADJ	name NOUN	for ADP	the DET	Rhine PROPN,EASY
In ADP	1918 NUM	an DET	outbreak NOUN	of ADP	influenza PROPN	infected VERB	500000 NUM	people NOUN	all ADV	over ADP	the DET	world NOUN	Tens NOUN	of ADP	millions NOUN	of ADP	those DET	infected VERB	died VERB	In ADP	1994 NUM	an DET	outbreak NOUN	of ADP	pneumonic ADJ	plague NOUN	spread VERB	quickly ADV	through ADP	the DET	city NOUN	of ADP	Surat PROPN	in ADP	India PROPN	killing VERB	52 NUM	people NOUN	WHICH	statement NOUN	best ADV	describes VERB	the DET	two NUM	events NOUN,DIFFICULT
Dogs NOUN	show VERB	an DET	extreme ADJ	range NOUN	in ADP	WHAT	two NUM	characteristics NOUN,DIFFICULT
WHAT	element NOUN	is AUX	used VERB	in ADP	glass NOUN	to PART	keep VERB	it PRON	from ADP	becoming VERB	too ADV	hot ADJ,DIFFICULT
WHAT	was AUX	previously ADV	located VERB	at ADP	the DET	West PROPN	Campus PROPN	of ADP	Washington PROPN	University PROPN,EASY
WHAT	is AUX	the DET	partial ADJ	name NOUN	of ADP	KU's PROPN	journalism PART	school NOUN,EASY
In ADP	an DET	experiment NOUN	studying VERB	phototropism NOUN	students NOUN	grew VERB	bean NOUN	plants NOUN	in ADP	labeled ADJ	cardboard NOUN	milk NOUN	cartons NOUN	Afterward ADV	the DET	plants NOUN	and CCONJ	soil NOUN	were AUX	properly ADV	discarded VERB	WHICH	instruction NOUN	line NOUN	BEST NOUN	conserves VERB	the DET	remaining VERB	resources NOUN,EASY
WHAT	group NOUN	stated VERB	that SCONJ	"cost PUNCT	hikes NOUN	in NOUN	critical ADP	technologies ADJ	such NOUN	as ADJ	wind SCONJ	and NOUN	solar CCONJ	are ADJ	set AUX	to VERB	continue" PART,EASY
WHAT	is AUX	the DET	name NOUN	of ADP	Kanye's PROPN	album PART	released NOUN	in VERB	2010 ADP,EASY
WHO	did AUX	Bloomberg PROPN	name NOUN	as SCONJ	2013's NUM	best AUX	emerging ADJ	market VERB	in NOUN	the ADP	world DET,EASY
Researchers NOUN	are AUX	investigating VERB	whether SCONJ	dinosaurs NOUN	were AUX	endothermic ADJ	like SCONJ	birds NOUN	WHICH	evidence NOUN	from ADP	the DET	fossil NOUN	record NOUN	could VERB	be AUX	effectively ADV	compared VERB	with ADP	modern ADJ	day NOUN	evidence NOUN	to PART	support VERB	this DET	hypothesis NOUN,DIFFICULT
WHY	does AUX	the DET	United PROPN	Nations PROPN	Charter PROPN	state NOUN	that SCONJ	treaties NOUN	must VERB	be AUX	registered VERB	with ADP	the DET	United PROPN	Nations PROPN,EASY
WHO	used VERB	Greek PROPN	to PART	communicate VERB,DIFFICULT
HOW	many ADJ	bits NOUN	are AUX	typically ADV	used VERB	in ADP	the DET	primes NOUN	for ADP	the DET	Diffie–Hellman PROPN	key PUNCT	exchange PROPN,DIFFICULT
Since SCONJ	WHAT	century NOUN	has AUX	Sperling NOUN	described VERB	Ming PROPN	and CCONJ	Tibet's PROPN	relation PART	being NOUN	problematic AUX	for ADJ	China ADP,DIFFICULT
On ADP	WHAT	day NOUN	did AUX	the DET	Spanish PROPN	see VERB	the DET	island NOUN	they PRON	named VERB	Corrales NOUN,EASY
Whats PRON	the VERB	name DET	of NOUN	the ADP	group DET	that NOUN	defeats DET	Cody VERB	and PROPN	Ken CCONJ,EASY
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	cathedral NOUN	in ADP	Sicily PROPN	that SCONJ	first ADV	displayed VERB	the DET	use NOUN	of ADP	the DET	pointed ADJ	arch NOUN,EASY
WHICH	name NOUN	did AUX	Russia PROPN	take VERB	after ADV	the DET	rise NOUN	of ADP	the DET	Soviet PROPN	Union PROPN,EASY
WHAT	was AUX	the DET	internal ADJ	name NOUN	for ADP	"laser PUNCT	rot" NOUN	within VERB	LD PUNCT	processing ADP	plants PROPN,EASY
WHAT	was AUX	the DET	first ADJ	nuclear ADJ	weapon NOUN	used VERB	in ADP	a DET	war NOUN	called VERB,DIFFICULT
The DET	insect ADJ	orders NOUN	include VERB	both DET	of ADP	WHAT,EASY
Into ADP	WHAT	3 NUM	lists NOUN	are AUX	legislation NOUN	subjects NOUN	divided VERB	in ADP	India PROPN,EASY
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	famous ADJ	valley NOUN	located VERB	in ADP	California PROPN,EASY
WHERE	did AUX	IGN PROPN	place VERB	the DET	PS3 PROPN	on ADP	their DET	2009 NUM	list NOUN	of ADP	the DET	best ADJ	video NOUN	game NOUN	consoles NOUN	ever ADV,EASY
WHAT	color NOUN	is AUX	prominently ADV	featured VERB	in ADP	the DET	flag NOUN	of ADP	the DET	United PROPN	States PROPN	Corps PROPN	Marines PROPN,EASY
WHAT	is AUX	the DET	translation NOUN	of ADP	text NOUN	that DET	is AUX	sung VERB	never ADV	linked VERB	to ADP,DIFFICULT
WHAT	are AUX	the DET	valleys NOUN	of ADP	the DET	River PROPN	Ribble PROPN	used VERB	for ADP,DIFFICULT
HOW	did AUX	president PROPN	obama PROPN	recommend NOUN	to PART	classify VERB	the DET	internet NOUN,EASY
At ADP	WHICH	location NOUN	are AUX	oceans NOUN	the DET	deepest ADJ,EASY
WHAT	part NOUN	of ADP	speech NOUN	does AUX	Dutch VERB	mostly ADV	use VERB	cases NOUN	for ADP,DIFFICULT
WHAT	year NOUN	did AUX	Sony PROPN	first ADV	exhibit VERB	the DET	use NOUN	of ADP	an DET	optical ADJ	digital ADJ	audio NOUN	disc NOUN,DIFFICULT
WHAT	state NOUN	notably ADV	executes VERB	40% NUM	of NOUN	those ADP	given DET	the VERB	death DET	penalty NOUN,EASY
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	Bungie PROPN	Inc PROPN	founder NOUN	WHO	is AUX	also ADV	a DET	university NOUN	graduate NOUN,EASY
WHAT	percentage NOUN	of ADP	copper NOUN	is AUX	used VERB	in ADP	roofing NOUN	and CCONJ	plumbing NOUN,DIFFICULT
Beyonce's PROPN	first PART	child ADJ	is NOUN	named AUX	WHAT,EASY
WHAT	is AUX	another DET	name NOUN	for ADP	folwarks NOUN,EASY
WHAT	is AUX	the DET	frequency NOUN	of ADP	a DET	paraelectric ADJ	state NOUN	before ADP	transition NOUN,EASY
WHAT	discipline NOUN	makes VERB	use NOUN	of ADP	ethnography NOUN,DIFFICULT
WHAT	is AUX	the DET	chain NOUN	guided VERB	by ADP	in ADP	a DET	compensation NOUN	system NOUN	that DET	uses VERB	chains NOUN,DIFFICULT
The DET	Ottoman PROPN	army NOUN	was AUX	among ADP	the DET	first ADJ	to PART	use VERB	WHAT	two NUM	pieces NOUN	of ADP	weapons NOUN	technology NOUN,DIFFICULT
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	a X	cappella X	musical ADJ	that DET	debuted VERB	Off-Broadway PROPN	in PUNCT	the PROPN	same ADP	year DET	as ADJ	Perfect NOUN	Harmony SCONJ,EASY
During ADP	WHICH	years NOUN	were AUX	measures NOUN	used VERB	in ADP	order NOUN	to PART	pass VERB	legislation NOUN	in ADP	Wales PROPN,DIFFICULT
WHO	was AUX	given VERB	the DET	name NOUN	Blitz PROPN	Scouts VERB,EASY
The DET	first ADJ	draft NOUN	of ADP	To PART	Kill VERB	a DET	Mockingbird PROPN	was AUX	named VERB	WHAT,EASY
the DET	white PROPN	house's PROPN	youtube PART	channel PROPN	was PROPN	the AUX	WHAT	number DET	ranked NOUN	news VERB	channel NOUN	on NOUN	youtube ADP	in PROPN	2012 ADP,DIFFICULT
WHAT	is AUX	located VERB	in ADP	the DET	vaulted ADJ	overcroft NOUN	beneath ADP	the DET	monks' PROPN	dormitory PART,EASY
The DET	United PROPN	States PROPN	is AUX	the DET	leader NOUN	of ADP	WHICH	industry NOUN	WHICH	China PROPN	following VERB	right ADV	behind ADP	it PRON,EASY
WHAT	was AUX	the DET	name NOUN	of ADP	the DET	Liberal PROPN	Party's PROPN	youth PART	division NOUN,EASY
WHAT	is AUX	the DET	association PROPN	of ADP	independent ADJ	states NOUN	in ADP	Britain PROPN	called VERB,EASY
WHO	translated VERB	Chinese ADJ	chorales NOUN	into ADP	English PROPN,DIFFICULT
HOW	must VERB	machine VERB	translations NOUN	be AUX	transformed VERB	by ADP	a DET	robot NOUN,DIFFICULT
WHAT	are AUX	the DET	exceptions NOUN	in ADP	the DET	constitutions NOUN	that DET	fall VERB	under ADP	state NOUN	responsibility NOUN,EASY
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	largest ADJ	zoo NOUN	in ADP	Hyderabad PROPN,EASY
WHAT	name NOUN	have AUX	Liverpool PROPN	residents NOUN	given VERB	to ADP	The DET	Sun PROPN,EASY
Should VERB	alcohol NOUN	be AUX	used VERB	to PART	clean VERB	gramophone NOUN	recordings NOUN,DIFFICULT
WHAT	do AUX	you PRON	use VERB	to PART	let VERB	idea NOUN	strings NOUN	switch VERB	direction NOUN,DIFFICULT
HOW	did AUX	Steve PROPN	Bloomer PROPN	describe VERB	Everton's PROPN	style PART	of NOUN	play ADP	in NOUN	1928 ADP,DIFFICULT
WHAT	did AUX	Alumnus PROPN	Eero PROPN	Saarinen PROPN	use NOUN	for ADP	inspiration NOUN	for ADP	Ingalls PROPN	Rink PROPN	at ADP	Yale PROPN,DIFFICULT
WHAT	has AUX	partical ADJ	physics NOUN	made VERB	to PART	describe VERB	sub-atomic ADJ	forces ADJ,DIFFICULT
WHAT	word NOUN	is AUX	not PART	defined VERB	in ADP	the DET	Constitution PROPN,EASY
The DET	english ADJ	translation NOUN	of ADP	this DET	court NOUN	and CCONJ	its DET	duties NOUN	is AUX	WHAT,DIFFICULT
WHAT	was AUX	the DET	name NOUN	of ADP	the DET	single NOUN	off ADP	the DET	debut NOUN	album NOUN	that DET	gave VERB	Kanye PROPN	mainstream NOUN	attention NOUN,EASY
WHAT	else ADV	was AUX	used VERB	by ADP	pharmas NOUN,DIFFICULT
WHAT	was AUX	one NUM	of ADP	the DET	first ADJ	alloys NOUN	used VERB	by ADP	humans NOUN,DIFFICULT
WHAT	group NOUN	of ADP	people NOUN	traveled VERB	to ADP	the DET	United PROPN	States PROPN	in ADP	1880 NUM,EASY
WHAT	is AUX	the DET	current ADJ	name NOUN	of ADP	Burma PROPN,EASY
WHAT	is AUX	a DET	subset NOUN	of ADP	a DET	database NOUN	called VERB	that DET	can VERB	be AUX	accessed VERB	by ADP	using VERB	a DET	password NOUN,DIFFICULT
The DET	theologians NOUN	of ADP	WHAT	German ADJ	city NOUN	gave VERB	the DET	Dominican PROPN	Order PROPN	resistance NOUN,EASY
WHAT	is AUX	a DET	way NOUN	you PRON	can VERB	show VERB	police NOUN	officers NOUN	civil ADJ	disobedience NOUN,DIFFICULT
WHAT	was AUX	Eisenhower's PROPN	position PART	on NOUN	the ADP	use DET	of NOUN	nuclear ADP	weapons ADJ	against NOUN	Japan ADP,DIFFICULT
Does AUX	Colorado PROPN	also ADV	use VERB	language NOUN	from ADP	the DET	American ADJ	language NOUN	WHEN	spoken VERB	in ADP	Spanish PROPN,DIFFICULT
WHAT	led VERB	to ADP	the DET	increased VERB	use NOUN	of ADP	armor NOUN	in ADP	the DET	12th ADJ	century NOUN,DIFFICULT
WHICH	gene NOUN	was AUX	concluded VERB	to PART	come VERB	from ADP	animals NOUN,DIFFICULT
WHAT	state NOUN	is AUX	home NOUN	to ADP	the DET	first ADJ	data NOUN	center NOUN,EASY
WHAT	does AUX	the DET	word NOUN	Seerhein PROPN	translate VERB	to ADP,DIFFICULT
Humans NOUN	interpret VERB	seeing VERB	hearing NOUN	tasting VERB	and CCONJ	smelling VERB	in ADP	the DET,DIFFICULT
WHAT	proposition NOUN	explains VERB	the DET	equivalency NOUN	of ADP	the DET	recieving ADJ	pattern NOUN	of ADP	an DET	antenna NOUN,DIFFICULT
WHAT	kind NOUN	of ADP	word NOUN	order NOUN	does AUX	Gaj's PROPN	latin PART	alphabet ADJ	have NOUN,EASY
WHAT	act NOUN	calls VERB	for ADP	75 NUM	billion NUM	US PROPN	gallons NOUN	of ADP	biofuels NOUN	to PART	be AUX	used VERB	annually ADV	by ADP	2012 NUM,DIFFICULT
WHAT	is AUX	the DET	official ADJ	name NOUN	of ADP	the DET	Marshall PROPN	Islands PROPN,EASY
According VERB	to ADP	WHO	was AUX	the DET	defining ADJ	moment NOUN	of ADP	Madonna's PROPN	childhood PART	with NOUN	her ADP	mother's DET	death NOUN,EASY
WHAT	processor NOUN	model NOUN	is AUX	used VERB	in ADP	the DET	iPod PROPN	Touch PROPN,DIFFICULT
WHAT	is AUX	the DET	name NOUN	of ADP	the DET	solar ADJ	powered ADJ	car NOUN	race NOUN	held VERB	every DET	two NUM	years NOUN,EASY
WHAT	fuel NOUN	is AUX	used VERB	for ADP	the DET	torch NOUN,DIFFICULT
WHO	created VERB	a DET	vaccine NOUN	to PART	treat VERB	United PROPN	States PROPN	Encephalitis PROPN,EASY
WHAT	do AUX	birds NOUN	use VERB	for ADP	evaluation NOUN	of ADP	potential ADJ	mates NOUN	and CCONJ	mate NOUN	attraction NOUN,DIFFICULT
Aquaculture NOUN	is AUX	the DET	raising NOUN	of ADP	freshwater NOUN	and CCONJ	marine ADJ	plants NOUN	and CCONJ	animals NOUN	for ADP	food NOUN	HOW	would VERB	a DET	company NOUN	raising VERB	fish NOUN	best ADV	demonstrate VERB	good ADJ	stewardship NOUN	of ADP	natural ADJ	resources NOUN,DIFFICULT
Part NOUN	of ADP	a DET	scientific ADJ	method NOUN	involves VERB	collecting VERB	data NOUN	in ADP	order NOUN	to ADP,EASY
WHAT	time NOUN	would VERB	a DET	computer NOUN	probably ADV	use VERB	for ADP	the DET	clock NOUN	display NOUN,DIFFICULT
WHAT	aninmals VERB	do SPACE	researchers AUX	think NOUN	might VERB	also VERB	show ADV	a VERB	variance DET	in NOUN	circadian ADP	rhythms ADJ	in NOUN	different ADP	seasons ADJ,DIFFICULT
WHO	carved VERB	out ADP	a DET	state NOUN	for ADP	himself PRON	from ADP	Moorish ADJ	lands NOUN,EASY
In ADP	WHAT	century NOUN	were AUX	distinct ADJ	Gothic ADJ	details NOUN	used VERB	on ADP	new ADJ	construction NOUN	at ADP	Oxford PROPN	and CCONJ	Cambridge PROPN,DIFFICULT
WHAT	is AUX	another DET	name NOUN	for ADP	the DET	Eastern ADJ	Roman PROPN	Empire NOUN,EASY
In ADP	WHAT	year NOUN	were AUX	census NOUN	respondents NOUN	first ADV	able ADJ	to PART	select VERB	more ADJ	than SCONJ	one NUM	race NOUN,EASY
In ADP	WHAT	year NOUN	did AUX	The DET	Times PROPN	ceased VERB	its DET	policy NOUN	of ADP	using VERB	courtesy ADJ	titles NOUN	for ADP	living NOUN	persons NOUN	before ADP	full ADJ	names NOUN	on ADP	first ADJ	reference NOUN,DIFFICULT
WHAT	record NOUN	label NOUN	had AUX	a DET	contract NOUN	with ADP	the DET	winner NOUN	of ADP	American PROPN	Idols PROPN	fourteenth ADJ	season NOUN,EASY
South-central ADJ	United PUNCT	States ADJ	is PROPN	a PROPN	hot AUX	desert DET	with ADJ	temperatures NOUN	exceeding ADP	WHAT,EASY
Gothic ADJ	architecture NOUN	is AUX	known VERB	for ADP	being AUX	commonly ADV	used VERB	in ADP	cathedrals NOUN	and CCONJ	churches NOUN	WHAT	is AUX	one NUM	example NOUN	of ADP	a DET	lesser ADJ	known VERB	type NOUN	of ADP	structure NOUN	in ADP	WHICH	Gothic ADJ	architecture NOUN	has AUX	been AUX	used VERB,DIFFICULT
WHAT	kind NOUN	of ADP	uncommon ADJ	networking NOUN	is AUX	used VERB	for ADP	WISPs NOUN,DIFFICULT
WHAT	voting NOUN	system NOUN	is AUX	used VERB	to PART	elect VERB	council NOUN	members NOUN,DIFFICULT
Many ADJ	records NOUN	showed VERB	WHAT,DIFFICULT
WHO	did AUX	not PART	confine VERB	punishment NOUN	to ADP	fines NOUN	and CCONJ	used VERB	capital NOUN	punishment NOUN,DIFFICULT
WHAT	is AUX	used VERB	to PART	quantify VERB	the DET	intuitive ADJ	undestanding NOUN	of ADP	forces NOUN,DIFFICULT
WHICH	annelids NOUN	show VERB	only ADV	segmentation NOUN,DIFFICULT
WHO	accused VERB	the DET	United PROPN	States PROPN	of ADP	beginning VERB	an DET	armed ADJ	intervention NOUN	in ADP	South PROPN	Korea PROPN,EASY
WHAT	is AUX	the DET	Egyptian ADJ	Arabic ADJ	name NOUN	for ADP	Egypt PROPN,EASY
If SCONJ	a DET	fox NOUN	and CCONJ	an DET	eagle NOUN	eat VERB	some DET	of ADP	the DET	same ADJ	organisms NOUN	in ADP	an DET	ecosystem NOUN	the DET	relationship NOUN	between ADP	the DET	fox PROPN	and CCONJ	the DET	eagle NOUN	could VERB	be AUX	classified VERB	as SCONJ,EASY
Students NOUN	combined VERB	baking NOUN	soda NOUN	and CCONJ	vinegar NOUN	to PART	demonstrate VERB	a DET	chemical NOUN	reaction NOUN	WHAT	indicates VERB	that SCONJ	a DET	chemical NOUN	reaction NOUN	occurred VERB,DIFFICULT
A DET	researcher NOUN	observes VERB	that SCONJ	an DET	organism NOUN	placed VERB	in ADP	a DET	glass NOUN	container NOUN	filled VERB	with ADP	water NOUN	moves NOUN	away ADV	WHEN	a DET	penlight NOUN	is AUX	focused VERB	on ADP	the DET	container NOUN	The DET	researcher NOUN	concludes VERB	that SCONJ	the DET	organism NOUN	is AUX	light ADJ	sensitive ADJ	WHICH	other ADJ	explanation NOUN	for ADP	the DET	organism's NOUN	response PART	to NOUN	the ADP	light DET	is NOUN	most AUX	possible ADV,DIFFICULT
WHICH	groups NOUN	do AUX	Orthodox PROPN	scholars NOUN	point VERB	to ADP	WHEN	defending VERB	their DET	way NOUN	of ADP	interpreting VERB	canon NOUN,DIFFICULT
Use VERB	The DET	Periodic ADJ	Table PROPN	of ADP	the DET	Elements PROPN	and CCONJ	the DET	information NOUN	below ADV	to PART	answer VERB	the DET	question NOUN	Magnesium PROPN	metal NOUN,DIFFICULT
WHAT	type NOUN	of ADP	lanterns NOUN	are AUX	used VERB	outside ADJ	elevators NOUN	as ADV	well ADV	as SCONJ	inside ADP	most ADJ	cabs NOUN,DIFFICULT
During ADP	WHAT	show NOUN	did AUX	Kanye PROPN	take VERB	an DET	opportunity NOUN	to PART	criticize VERB	the DET	efforts NOUN	of ADP	a DET	US PROPN	President PROPN,DIFFICULT
HOW	are AUX	policy NOUN	changes NOUN	communicated VERB	to ADP	state NOUN	and CCONJ	counties NOUN,EASY
